participant,model,choice_only,start_index,objective,optimizer_success,valid,message,iterations,gradient_norm,projected_gradient_norm,near_boundary,log_k_R,log_k_L,log_beta,alpha,delta_L,log_b,log_sigma
bh348lli7,M2,False,19,66.99176433514863,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,2.486474685715844,0.00012221335129348533,True,4.60517,0.19721913628153165,-3.85303897779428,-1.056342263515413,0.12442099206311402,-7.288098068730961,-0.7827690040214588
c0ry57ax9,M2,False,0,220.53593662134207,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,8.765809464944441,5.684341889072788e-06,True,4.60517,-2.3295095353690227,-4.114724063646032,0.15691490241838846,-0.2188364288882549,-10.157995311610518,-1.0645402849762025
c0ry57ax9,M2,False,1,220.5359366358197,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,8.765482615284006,0.00298712166270775,True,4.60517,-2.329565057324869,-4.114734843737805,0.15691075712897512,-0.21882881965643852,-10.158020648386447,-1.064537820503558
c0ry57ax9,M2,False,2,220.5359366216063,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,8.765681567251228,0.0002700062412297932,True,4.60517,-2.3294971874761567,-4.114725623590803,0.15691483993709657,-0.2188366096739693,-10.157999922074575,-1.0645396687009108
c0ry57ax9,M2,False,3,220.5359366213531,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,8.765826517970202,7.958078644701903e-05,True,4.60517,-2.3295073605219563,-4.114724038680627,0.15691504151263297,-0.21883666124912524,-10.157993989256171,-1.0645402790989007
c0ry57ax9,M2,False,4,220.53593662176885,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,8.765786727576758,0.0003637978809006584,True,4.60517,-2.3295295193332937,-4.114729599996855,0.1569154283034552,-0.21883674271962567,-10.157990812758353,-1.0645403302871044
c0ry57ax9,M2,False,5,220.5359366213485,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,8.765809464944441,3.694822248407696e-05,True,4.60517,-2.3295109931516236,-4.11472417602742,0.1569148334835579,-0.21883632966476402,-10.157995739960155,-1.064540404445333
c0ry57ax9,M2,False,6,220.53593662138414,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,8.76580662277348,0.00015916157377756228,True,4.60517,-2.3295063995581944,-4.114724165210777,0.15691506429907984,-0.21883668657088318,-10.157994558554075,-1.0645398906110606
c0ry57ax9,M2,False,7,220.5359366231446,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,8.765863466192688,0.0009009681944194151,True,4.60517,-2.3294954827228804,-4.11471605540217,0.15691587852854083,-0.21883761050579326,-10.157994207451994,-1.0645425337552452
c0ry57ax9,M2,False,8,220.5359366213815,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,8.765812307115402,0.00010800249589238297,True,4.60517,-2.3295116404493674,-4.114725163675935,0.156914712470231,-0.2188361064153736,-10.157995189132738,-1.0645404968459804
c0ry57ax9,M2,False,9,220.53593662138843,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,8.765781043234838,0.00012505552155960134,True,4.60517,-2.3295005759541487,-4.114726138586149,0.15691479545454956,-0.21883619665097362,-10.157995843996334,-1.0645405259794483
c0ry57ax9,M2,False,10,220.53593662923186,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,8.766150525459679,0.0020179413818226647,True,4.60517,-2.329458304015904,-4.114723265975396,0.15691358348747295,-0.21883480985473114,-10.157984261690581,-1.0645351414074449
c0ry57ax9,M2,False,11,220.53593662187282,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,8.765837886654044,0.0010317080528667111,True,4.60517,-2.3294811279467487,-4.1147261962997055,0.15691404757987937,-0.21883606504703362,-10.157996572386374,-1.0645403616786657
c0ry57ax9,M2,False,12,220.5359366213446,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,8.76579241191868,4.54747351125823e-05,True,4.60517,-2.3295063051528855,-4.114724862171845,0.15691495969196947,-0.21883649979243522,-10.157995359008746,-1.0645402761273677
c0ry57ax9,M2,False,13,220.53593662164147,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,8.765962942176298,0.0003808509065678768,True,4.60517,-2.329515899253626,-4.114721149985814,0.1569148754705801,-0.21883591269075667,-10.157990194015444,-1.0645400416569997
c0ry57ax9,M2,False,14,220.53593662137516,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,8.7657980962606,8.810729928062821e-05,True,4.60517,-2.329516995064816,-4.114725532545448,0.15691486278449512,-0.21883643845971887,-10.157995165435153,-1.0645403299927378
c0ry57ax9,M2,False,15,220.53593662134554,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,8.765823675799243,2.842170944536394e-05,True,4.60517,-2.329509067365908,-4.114723700561831,0.15691496901931865,-0.2188365298388384,-10.157994490856977,-1.0645402769056582
c0ry57ax9,M2,False,16,220.5359366234783,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,8.765775358892917,0.000594013730705545,True,4.60517,-2.3294558730727224,-4.1147377773484495,0.1569157018957729,-0.21883731422919642,-10.157984692152448,-1.0645386903227705
c0ry57ax9,M2,False,17,220.53593662139946,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,8.765786727576758,0.000281374923509103,True,4.60517,-2.3295096711538124,-4.114725804787831,0.15691491442475633,-0.21883611429603592,-10.157995170011889,-1.0645403885690365
c0ry57ax9,M2,False,18,220.53593662784138,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,8.766198842366004,0.0012562395574850862,True,4.60517,-2.329621870435176,-4.114700180321304,0.1569133785279934,-0.2188332909700812,-10.157998082649792,-1.0645396219896188
c0ry57ax9,M2,False,19,220.53593662153528,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,8.765809464944441,0.0001392663762822833,True,4.60517,-2.329510388269811,-4.114719998772205,0.15691450263552437,-0.2188360764353275,-10.157999672045634,-1.0645404205301092
ck5f3lx8c,M2,False,0,331.31595235530824,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,0.0007332801036903897,0.0007332801036903897,False,0.014532865598284374,-0.46447654031759594,0.6810166319912678,0.8306732046398859,0.14232322453347224,-3.861860799594824,-1.178655211159591
ck5f3lx8c,M2,False,1,331.31595235477266,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,0.001614353087535212,0.001614353087535212,False,0.01452031917425204,-0.46447879293657257,0.6809981297183902,0.8306739694991755,0.1423240211296879,-3.861871398766736,-1.1786556578401384
ck5f3lx8c,M2,False,2,331.31595235401625,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,0.0008412825949127161,0.0008412825949127161,False,0.014527383268407218,-0.46447592527090387,0.6810115943231978,0.8306717414688463,0.14232505812104632,-3.8618849146655068,-1.1786545164352422
ck5f3lx8c,M2,False,3,331.31595235597797,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,0.001392663762822833,0.001392663762822833,False,0.014532674913231599,-0.46446156092113755,0.6810142369983484,0.8306735562370279,0.14232205019234667,-3.861850802840773,-1.178652776987037
ck5f3lx8c,M2,False,4,331.31595235261585,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,3.979039344439057e-05,3.979039344439057e-05,False,0.014521458162768343,-0.46447452360885905,0.681004354986767,0.8306728269544053,0.14232411150774,-3.8618844870246645,-1.1786536330052102
ck5f3lx8c,M2,False,5,331.31595235261324,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,5.115907671766517e-05,5.115907671766517e-05,False,0.014523189480166995,-0.4644737514172587,0.6810069256260182,0.830672865360758,0.14232411749385138,-3.8618774276027343,-1.1786536424525023
ck5f3lx8c,M2,False,6,331.31595235280184,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.00010800249589238297,0.00010800249589238297,False,0.014519977147009267,-0.4644713295215524,0.6810047875241565,0.8306728803342418,0.14232390008475984,-3.8618887194075273,-1.178653570072151
ck5f3lx8c,M2,False,7,331.3159523530188,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,0.00027284841219010677,0.00027284841219010677,False,0.014525818671871209,-0.4644750495102637,0.6810100511209932,0.8306727305109133,0.14232449437011424,-3.8618706501866567,-1.1786530548298377
ck5f3lx8c,M2,False,8,331.3159523527742,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.00022168933367383873,0.00022168933367383873,False,0.01451819123870962,-0.46447435223223793,0.6810021743733544,0.8306727385811724,0.14232435158435308,-3.8618919685431217,-1.1786532942363261
ck5f3lx8c,M2,False,9,331.3159523578853,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,0.002359001870870116,0.002359001870870116,False,0.014524026434212424,-0.46446716552462974,0.6810134511476029,0.8306752706157011,0.14232307465911462,-3.8618319706310316,-1.178653872442801
ck5f3lx8c,M2,False,10,331.3159523526226,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,0.00020463630687066067,0.00020463630687066067,False,0.014521316287267941,-0.4644749274614795,0.6810046309074436,0.8306730898978855,0.14232397593004456,-3.8618804359298555,-1.1786537481765609
ck5f3lx8c,M2,False,11,331.3159523529408,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,0.00024442669987328916,0.00024442669987328916,False,0.014523443895648322,-0.464475929759171,0.6810064131331379,0.8306732928417342,0.1423239086775477,-3.8618679512924876,-1.178653281770414
ck5f3lx8c,M2,False,12,331.31595235272044,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,0.00017621459856125642,0.00017621459856125642,False,0.014524423883514638,-0.4644733716527926,0.681006530652572,0.8306730437166573,0.14232374166983003,-3.861878293917928,-1.1786537489719946
ck5f3lx8c,M2,False,13,331.315952355847,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,0.0017564616339731708,0.0017564616339731708,False,0.014513758304763891,-0.46447327430031066,0.680999802830323,0.8306753352707986,0.14232188163081413,-3.8618707166903197,-1.1786535659067021
ck5f3lx8c,M2,False,14,331.31595235702565,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,0.0027682744846114376,0.0027682744846114376,False,0.014539139972389618,-0.46447208598251855,0.681018973517231,0.8306717338249524,0.14232408185995032,-3.861834930964963,-1.178654945495309
ck5f3lx8c,M2,False,15,331.315952353329,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,0.00011937117967052856,0.00011937117967052856,False,0.014514791880964611,-0.4644813492611319,0.6809965039723426,0.830673257485865,0.14232381544136719,-3.8618887948702665,-1.1786539171774826
ck5f3lx8c,M2,False,16,331.3159523526275,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,0.0001307398627229221,0.0001307398627229221,False,0.014523341999735588,-0.46447376385073924,0.6810062728937627,0.8306729738023287,0.14232409453172995,-3.8618765801575825,-1.1786538516180698
ck5f3lx8c,M2,False,17,331.31595235303047,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,0.0003922195881687663,0.0003922195881687663,False,0.014515050901620667,-0.4644763442552565,0.6809996079814178,0.8306726385300649,0.14232390672266804,-3.8619055293312994,-1.1786537376426516
ck5f3lx8c,M2,False,18,331.31595235534127,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,0.00036948222259744636,0.00036948222259744636,False,0.014538372483650985,-0.46446844008232663,0.6810210463541285,0.8306718909077032,0.14232534352101134,-3.8618671895579912,-1.1786536385228712
ck5f3lx8c,M2,False,19,331.3159523555387,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,0.0013528733620893677,0.0013528733620893677,False,0.014517685343337923,-0.46447388488549995,0.6809934088033969,0.8306742023871546,0.14232354551300602,-3.8618685055746362,-1.178654049870777
ctdyczfpw,M2,False,0,247.91884396838654,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,0.0014210854801568061,0.0014210854801568061,False,-0.13721285949792963,0.6309642961926918,1.7837630182927324,0.6535779842769138,-0.07616568901773181,-5.0439397116545575,-1.1090097970702568
ctdyczfpw,M2,False,1,247.91884394499886,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,0.0003211653167326125,0.0003211653167326125,False,-0.13721854814692286,0.6310243946807438,1.783717198423116,0.6535782597043837,-0.07616449894300939,-5.043904363987698,-1.1090070175528501
ctdyczfpw,M2,False,2,247.91884394768945,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,0.0019952040030645486,0.0019952040030645486,False,-0.13721788950659894,0.6310366931388584,1.783718257769438,0.6535790216568964,-0.07616769006224014,-5.043888075616327,-1.1090056592260569
ctdyczfpw,M2,False,3,247.91884394428908,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,0.00012221335129348533,0.00012221335129348533,False,-0.13721856292499157,0.6310154490302807,1.7837248650374036,0.6535784017855921,-0.07616512643172488,-5.043929096299191,-1.1090059546254478
ctdyczfpw,M2,False,4,247.91884395781372,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,0.001477928891158925,0.001477928891158925,False,-0.13722832469463536,0.6309918596297673,1.7837431692035135,0.6535785798509468,-0.07616577327673228,-5.0439381921982545,-1.1090070870668418
ctdyczfpw,M2,False,5,247.9188439470209,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,0.0011823431063638173,0.0011823431063638173,False,-0.13722178663975168,0.6310106583452758,1.7837253964681674,0.6535768794883441,-0.07616309494323549,-5.04390528683627,-1.1090046436620393
ctdyczfpw,M2,False,6,247.91884394853068,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,0.0005172751119056237,0.0005172751119056237,False,-0.13722210857804837,0.6310411729195726,1.783705545299249,0.6535778253348071,-0.07616393511339022,-5.043934444865238,-1.1090068942604736
ctdyczfpw,M2,False,7,247.91884394451225,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,0.00019326762315562398,0.00019326762315562398,False,-0.13721885751264326,0.6310272208635247,1.7837220574066428,0.6535786473112581,-0.07616541303014926,-5.0439452532405324,-1.1090067103862984
ctdyczfpw,M2,False,8,247.91884394441087,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,0.0004774847160315416,0.0004774847160315416,False,-0.13721859002416809,0.6310199613605805,1.7837216371626723,0.6535786012811999,-0.07616484689234326,-5.043920328189805,-1.1090069282094148
ctdyczfpw,M2,False,9,247.91884394511598,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,0.0004320099835695319,0.0004320099835695319,False,-0.13722009903126745,0.6310120288439522,1.783720647004085,0.653579001628599,-0.07616609552887064,-5.04390660537438,-1.1090054241484752
ctdyczfpw,M2,False,10,247.91884394960383,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,0.0024641621952342057,0.0024641621952342057,False,-0.13722110397251788,0.6309916336823707,1.7837339665075957,0.6535771183417609,-0.07616497589356898,-5.043899951952294,-1.1090043991622311
ctdyczfpw,M2,False,11,247.91884394433595,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,0.00017337242857913033,0.00017337242857913033,False,-0.1372200331683583,0.6310164800082944,1.7837228668701792,0.6535783410362024,-0.07616503480406107,-5.043933125702675,-1.1090058360625263
ctdyczfpw,M2,False,12,247.91884394418508,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,8.526512786277529e-06,8.526512786277529e-06,False,-0.1372191279647098,0.6310197854419315,1.7837226490607765,0.6535784772728238,-0.07616517032774121,-5.0439269028964535,-1.109006271946512
ctdyczfpw,M2,False,13,247.91884394452435,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,0.00027000623973095746,0.00027000623973095746,False,-0.13721884981449678,0.6310150101849091,1.7837222418852872,0.6535779337860648,-0.07616439670253082,-5.043941362920352,-1.1090060394542698
ctdyczfpw,M2,False,14,247.91884394527796,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,0.00030979663295446693,0.00030979663295446693,False,-0.13722136460502316,0.6310331883179214,1.783722465651931,0.6535785430259597,-0.07616526173963822,-5.0438993271874555,-1.109006154177275
ctdyczfpw,M2,False,15,247.91884394427336,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,0.00012789769321411255,0.00012789769321411255,False,-0.13721916650864013,0.6310238598643778,1.7837226640108563,0.6535785120654245,-0.07616512727186656,-5.043932919082463,-1.1090065862744927
ctdyczfpw,M2,False,16,247.91884394648028,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,0.000900968189418037,0.000900968189418037,False,-0.13721996599016195,0.6310245789867374,1.7837178546973191,0.6535786306650487,-0.07616408176105584,-5.043863071381404,-1.109004817219603
ctdyczfpw,M2,False,17,247.91884394445194,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,0.00012789769321411255,0.00012789769321411255,False,-0.13721923941734537,0.6310223956146481,1.783724492573229,0.6535783545533864,-0.07616498759122187,-5.043945773652506,-1.1090065844628922
ctdyczfpw,M2,False,18,247.9188439575676,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,0.0008895995056398913,0.0008895995056398913,False,-0.13721191388459922,0.6309580526342882,1.783730980212098,0.6535788473966975,-0.07616575060437443,-5.043881753806884,-1.1090054390983022
ctdyczfpw,M2,False,19,247.91884395516547,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,0.0021600499178476597,0.0021600499178476597,False,-0.13722697340521087,0.6310263318039213,1.7837051436801854,0.6535774161867157,-0.0761617159640069,-5.043919918326388,-1.109005291266273
dasemqdsv,M2,False,0,337.13954384095615,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,0.0047521097928853425,0.0047521097928853425,False,1.0809488659810764,-0.8093809030952641,-0.44422316441046533,0.5487127966850556,-0.01634856205382823,-5.198744998744101,-0.8743979487331311
dasemqdsv,M2,False,1,337.1395432829225,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,0.00203499438499157,0.00203499438499157,False,1.0811430552482415,-0.8088527616120456,-0.44396178522355634,0.5487081876866647,-0.016349432774621173,-5.198117853316834,-0.874394964339602
dasemqdsv,M2,False,2,337.13954326403444,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,0.000164845914668726,0.000164845914668726,False,1.0811553709800559,-0.8087925730972821,-0.4439327590369329,0.548707747143178,-0.01634745195792975,-5.198242589485814,-0.8743929581918014
dasemqdsv,M2,False,3,337.1395432750397,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.002341948845297561,0.002341948845297561,False,1.0811713677322046,-0.8087536495215714,-0.4438992616944772,0.548705058960513,-0.016344898035888948,-5.198124481323221,-0.874392606292069
dasemqdsv,M2,False,4,337.1395432645243,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,0.0001989519650131423,0.0001989519650131423,False,1.0811692475041328,-0.8087849061050698,-0.44392161079580655,0.5487066002724994,-0.016345741912015384,-5.198241867765536,-0.8743934246081663
dasemqdsv,M2,False,5,337.13954328327617,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,0.0017166712409705423,0.0017166712409705423,False,1.0811856651149239,-0.8087948521042183,-0.4438760602403368,0.5487084631601812,-0.016348045338149337,-5.198347567507301,-0.8743902602008171
dasemqdsv,M2,False,6,337.139543263923,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,4.5474735081027866e-05,4.5474735081027866e-05,False,1.0811631487488493,-0.8087827359516987,-0.44392260911445713,0.5487075089049678,-0.016346849455676035,-5.198232115369119,-0.8743930837253951
dasemqdsv,M2,False,7,337.139543264552,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,0.00038653524631124795,0.00038653524631124795,False,1.0811658787147818,-0.8087798247194756,-0.44391659300267755,0.5487079294859725,-0.01634707722324779,-5.1982176637906345,-0.8743919734618406
dasemqdsv,M2,False,8,337.139543264307,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,0.0008640199623427895,0.0008640199623427895,False,1.081161084589144,-0.8087907730998031,-0.44392847903051114,0.5487065300278833,-0.016346561639883014,-5.198242944070746,-0.874392759009446
dasemqdsv,M2,False,9,337.1395432658866,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,62,0.00017621459758306892,0.00017621459758306892,False,1.0811598647117733,-0.8087546627997771,-0.44391527512344237,0.5487074201998878,-0.01634692909435018,-5.198254350890887,-0.8743934641844581
dasemqdsv,M2,False,10,337.13954326427773,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64,0.0002955857765909543,0.0002955857765909543,False,1.0811612999206754,-0.8087708796753195,-0.4439228179956195,0.5487077479725877,-0.01634726320693748,-5.198242082332597,-0.8743922374423327
dasemqdsv,M2,False,11,337.13954326627294,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,0.0006650680005600326,0.0006650680005600326,False,1.0811478073766956,-0.8087914069636587,-0.4439271907021719,0.5487077863895614,-0.01634840353666741,-5.198244937905562,-0.8743945752888629
dasemqdsv,M2,False,12,337.13954329390145,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,0.001227817841223964,0.001227817841223964,False,1.0811853547346069,-0.808674533439901,-0.44386256886395764,0.5487076470642483,-0.016345701715381987,-5.198091835633409,-0.8743898508571385
dasemqdsv,M2,False,13,337.1395432638769,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,7.958078600525693e-05,7.958078600525693e-05,False,1.0811595875856166,-0.8087863756298704,-0.4439252338728272,0.5487073563587777,-0.016346876570202475,-5.198248638082058,-0.8743929206024245
dasemqdsv,M2,False,14,337.13954326424096,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,0.0005911715531819086,0.0005911715531819086,False,1.0811596110774886,-0.8087816300638774,-0.44392383655879997,0.5487072747827599,-0.016347351175362578,-5.198228320262783,-0.8743922747148326
dasemqdsv,M2,False,15,337.1395432839326,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,0.0007105427361340985,0.0007105427361340985,False,1.0811858290550713,-0.8087705409520286,-0.4438595560045906,0.5487084945504511,-0.016347487697807046,-5.198175023243845,-0.8743938526386833
dasemqdsv,M2,False,16,337.13954326430337,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,0.00032400748587854607,0.00032400748587854607,False,1.0811590779084597,-0.8087925818401946,-0.44393116060913107,0.5487067174447017,-0.016345952935223673,-5.1982563719078945,-0.8743921621585576
dasemqdsv,M2,False,17,337.13954327044155,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,0.0008810729879153446,0.0008810729879153446,False,1.0811550231012335,-0.8088183163908129,-0.443951571950405,0.5487050666903998,-0.0163435203421676,-5.198254948272303,-0.8743907311941281
dasemqdsv,M2,False,18,337.1395432639157,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,0.00011368683715036704,0.00011368683715036704,False,1.0811593855399564,-0.8087914646686873,-0.4439279119101372,0.5487073218553732,-0.01634661535498803,-5.198246035515802,-0.8743932603405582
dasemqdsv,M2,False,19,337.1395432658108,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,0.0004888533997465783,0.0004888533997465783,False,1.0811585124152758,-0.808759758066496,-0.4439278329158487,0.548707054211455,-0.01634635286673891,-5.198200324995606,-0.8743934705001432
derouhkrw,M2,False,0,306.3205031431318,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,0.005763922643523609,0.005763922643523609,False,0.30420494902538825,-2.4007525362864977,0.5067525708154814,0.6206056276409091,-0.035931347062294366,-6.2267801293617975,-1.0522874557426818
derouhkrw,M2,False,1,306.32050309897465,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,6.252776043270187e-05,6.252776043270187e-05,False,0.30419425251051513,-2.400720460938817,0.506743470664375,0.6206129600172443,-0.03594069124088577,-6.226882889125531,-1.0522858733545892
derouhkrw,M2,False,2,306.32050310093126,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,0.0004831690602359211,0.0004831690602359211,False,0.30418867740710565,-2.400697989661063,0.5067446380778675,0.6206133477033139,-0.03594190856789334,-6.226877305681708,-1.0522854752408781
derouhkrw,M2,False,3,306.320503103592,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.0011596057445662107,0.0011596057445662107,False,0.30420141488000174,-2.4007445720578247,0.5067356939562132,0.6206139248213597,-0.035943390516264224,-6.226929922748396,-1.0522848633164554
derouhkrw,M2,False,4,306.3205030990292,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,9.663381204718422e-05,9.663381204718422e-05,False,0.3041941723056894,-2.400734870344853,0.506742912414291,0.6206130105451485,-0.035940953689973416,-6.2269028580050225,-1.0522858024837896
derouhkrw,M2,False,5,306.3205030991358,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44,0.0002046363078646254,0.0002046363078646254,False,0.3041942525515852,-2.4007416904580237,0.5067417165243153,0.6206130186035518,-0.03594095668732195,-6.226899090667536,-1.0522859063090677
derouhkrw,M2,False,6,306.3205030989412,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,6.821210304752669e-05,6.821210304752669e-05,False,0.30419440737823134,-2.4007273037819914,0.5067424446630795,0.6206129335720724,-0.035940695908957966,-6.226891273705622,-1.0522860259679716
derouhkrw,M2,False,7,306.32050309895726,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,0.00013073986417442616,0.00013073986417442616,False,0.30419357552735365,-2.400727258993451,0.506741916859082,0.6206128490153446,-0.03594062238572114,-6.226890321802122,-1.052286181992212
derouhkrw,M2,False,8,306.3205030989242,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,5.684341920627225e-06,5.684341920627225e-06,False,0.30419404331624456,-2.400727695062975,0.5067430915020917,0.6206129109954048,-0.03594066569124517,-6.226891036068571,-1.0522858628872855
